"X","fly","condition","runlength","position","starttime","duration"
41,"cam02_2021-03-19T11_18_16_bottomright","78G03",6,46088,1536.1417472,0.199884799999836
42,"cam02_2021-03-19T11_18_16_bottomright","78G03",92,46101,1536.5746816,3.06667519999996
43,"cam02_2021-03-19T11_18_16_bottomright","78G03",23,46250,1541.5408768,0.766297599999916
44,"cam02_2021-03-19T11_18_16_bottomright","78G03",232,46583,1552.6397696,7.73256960000003
45,"cam02_2021-03-19T11_18_16_bottomright","78G03",156,48531,1617.5665152,5.19923200000017
46,"cam02_2021-03-19T11_18_16_bottomright","78G03",525,56727,1890.7382144,17.4981376000001
47,"cam02_2021-03-19T11_18_16_bottomright","78G03",171,60436,2014.3586688,5.69981439999992
48,"cam02_2021-03-19T11_18_16_bottomright","78G03",13,60611,2020.1916032,0.432972799999788
49,"cam02_2021-03-19T11_18_16_bottomright","78G03",159,61151,2038.1895296,5.29950719999988
50,"cam02_2021-03-19T11_18_16_bottomright","78G03",152,61666,2055.3548544,5.06617600000027
51,"cam02_2021-03-19T11_18_16_bottomright","78G03",197,63890,2129.4801664,6.56615680000004
52,"cam02_2021-03-19T11_18_16_bottomright","78G03",78,64659,2155.1108352,2.59959039999967
53,"cam02_2021-03-19T11_18_16_bottomright","78G03",148,64875,2162.31008,4.93262079999977
54,"cam02_2021-03-19T11_18_16_bottomright","78G03",11,65028,2167.4096512,0.366617599999699
55,"cam02_2021-03-19T11_18_16_bottomright","78G03",2,66641,2221.1706112,0.0666880000003402
56,"cam02_2021-03-19T11_18_16_bottomright","78G03",2,66651,2221.5040768,0.0661376000002747
57,"cam02_2021-03-19T11_18_16_bottomright","78G03",2,66664,2221.9377664,0.0661503999999695
58,"cam02_2021-03-19T11_18_16_bottomright","78G03",7,66672,2222.203968,0.233395199999905
59,"cam02_2021-03-19T11_18_16_bottomright","78G03",7,66683,2222.5709056,0.233254400000078
60,"cam02_2021-03-19T11_18_16_bottomright","78G03",14,66697,2223.0372736,0.466713599999821
61,"cam02_2021-03-19T11_18_16_bottomright","78G03",102,66713,2223.5704192,3.39965440000015
62,"cam02_2021-03-19T11_18_16_bottomright","78G03",364,66820,2227.136832,12.1319168
63,"cam02_2021-03-19T11_18_16_bottomright","78G03",176,67869,2262.1001984,5.86631680000028
64,"cam02_2021-03-19T11_18_16_bottomright","78G03",161,68498,2283.06432,5.36624639999991
65,"cam02_2021-03-19T11_18_16_bottomright","78G03",14,68670,2288.7976576,0.466943999999785
66,"cam02_2021-03-19T11_18_16_bottomright","78G03",33,68691,2289.49728,1.09978880000017
67,"cam02_2021-03-19T11_18_16_bottomright","78G03",2,70173,2338.8920448,0.0664832000002206
68,"cam02_2021-03-19T11_18_16_bottomright","78G03",4,70216,2340.3250944,0.133260799999789
69,"cam02_2021-03-19T11_18_16_bottomright","78G03",237,70230,2340.7917056,7.89931520000027
70,"cam02_2021-03-19T11_18_16_bottomright","78G03",4,70499,2349.7575168,0.133043199999975
71,"cam02_2021-03-19T11_18_16_bottomright","78G03",49,70510,2350.1242368,1.63304960000005
72,"cam02_2021-03-19T11_18_16_bottomright","78G03",12,70567,2352.0241536,0.399936000000253
73,"cam02_2021-03-19T11_18_16_bottomright","78G03",9,70988,2366.0562304,0.300006399999802
74,"cam02_2021-03-19T11_18_16_bottomright","78G03",389,71006,2366.6560384,12.9651199999998
75,"cam02_2021-03-19T11_18_16_bottomright","78G03",323,72795,2426.2830848,10.7648128000001
76,"cam02_2021-03-19T11_18_16_bottomright","78G03",264,77932,2597.499136,8.79946240000027
77,"cam02_2021-03-19T11_18_16_bottomright","78G03",3,79038,2634.3616512,0.100249600000097
78,"cam02_2021-03-19T11_18_16_bottomright","78G03",649,79122,2637.1612288,21.6309119999996
79,"cam02_2021-03-19T11_18_16_bottomright","78G03",928,81447,2714.6533504,30.9298688000003
80,"cam02_2021-03-19T11_18_16_bottomright","78G03",353,83658,2788.3455616,11.7649919999999
81,"cam02_2021-03-19T11_18_16_bottomright","78G03",466,84746,2824.6085248,15.5320320000001
82,"cam02_2021-03-19T11_18_16_bottomright","78G03",32,85217,2840.3071872,1.06636800000024
83,"cam02_2021-03-19T11_18_16_bottomright","78G03",36,85270,2842.0736256,1.20011520000025
84,"cam02_2021-03-19T11_18_16_bottomright","78G03",3,96089,3202.6718464,0.101376000000073
85,"cam02_2021-03-19T11_18_16_bottomright","78G03",1098,96731,3224.0688768,36.5953408
86,"cam02_2021-03-19T11_18_16_bottomright","78G03",16,97841,3261.0645632,0.533708800000113
87,"cam02_2021-03-19T11_18_16_bottomright","78G03",7,97872,3262.09952,0.233241599999929
88,"cam02_2021-03-19T11_18_16_bottomright","78G03",327,97892,3262.7649408,10.8998144000002
89,"cam02_2021-03-19T11_18_16_bottomright","78G03",582,102990,3432.6806144,19.3980544000001
90,"cam02_2021-03-19T11_18_16_bottomright","78G03",210,105101,3503.0393216,7.00081920000002
91,"cam02_2021-03-19T11_18_16_bottomright","78G03",1,105345,3511.1721088,0.0344575999997687
92,"cam02_2021-03-19T11_18_16_bottomright","78G03",40,105360,3511.6722944,1.33454080000001
0,"cam06_2021-03-19T10_01_17_topleft","78G03",6,16886,562.838528,0.19983359999992
1,"cam06_2021-03-19T10_01_17_topleft","78G03",6,21406,713.4897536,0.200089600000069
2,"cam06_2021-03-19T10_01_17_topleft","78G03",5,24561,818.6464256,0.166361599999959
3,"cam06_2021-03-19T10_01_17_topleft","78G03",430,24599,819.9125248,14.3325184
4,"cam06_2021-03-19T10_01_17_topleft","78G03",167,25035,834.4448896,5.56541440000001
5,"cam06_2021-03-19T10_01_17_topleft","78G03",80,25207,840.17696,2.66694399999994
6,"cam06_2021-03-19T10_01_17_topleft","78G03",48,25290,842.9437952,1.59943680000003
7,"cam06_2021-03-19T10_01_17_topleft","78G03",7,25353,845.0430592,0.234572800000024
8,"cam06_2021-03-19T10_01_17_topleft","78G03",44,26325,877.4404224,1.46613760000002
9,"cam06_2021-03-19T10_01_17_topleft","78G03",18,26386,879.4745984,0.599487999999951
10,"cam06_2021-03-19T10_01_17_topleft","78G03",67,26986,899.4717056,2.23331840000003
11,"cam06_2021-03-19T10_01_17_topleft","78G03",8,27060,901.937984,0.267238399999996
12,"cam06_2021-03-19T10_01_17_topleft","78G03",63,27386,912.8032,2.10030080000001
13,"cam06_2021-03-19T10_01_17_topleft","78G03",3,27462,915.3371648,0.10007040000005
14,"cam06_2021-03-19T10_01_17_topleft","78G03",42,27680,922.6031872,1.39988480000011
15,"cam06_2021-03-19T10_01_17_topleft","78G03",87,36461,1215.2732672,2.90005759999985
16,"cam06_2021-03-19T10_01_17_topleft","78G03",29,36558,1218.5061632,0.966604799999914
17,"cam06_2021-03-19T10_01_17_topleft","78G03",104,37892,1262.968448,3.46643200000017
18,"cam06_2021-03-19T10_01_17_topleft","78G03",47,38011,1266.9346432,1.56645120000007
19,"cam06_2021-03-19T10_01_17_topleft","78G03",2,38104,1270.034624,0.0651135999999041
20,"cam06_2021-03-19T10_01_17_topleft","78G03",179,41164,1372.024832,5.96607999999992
21,"cam06_2021-03-19T10_01_17_topleft","78G03",139,43935,1464.38272,4.63264000000004
22,"cam06_2021-03-19T10_01_17_topleft","78G03",90,44510,1483.5479936,3.00001279999992
23,"cam06_2021-03-19T10_01_17_topleft","78G03",58,44617,1487.1139072,1.93280000000004
24,"cam06_2021-03-19T10_01_17_topleft","78G03",126,45146,1504.7459072,4.19932160000008
25,"cam06_2021-03-19T10_01_17_topleft","78G03",130,47572,1585.6055552,4.33301759999995
26,"cam06_2021-03-19T10_01_17_topleft","78G03",127,48573,1618.9663232,4.23304959999996
27,"cam06_2021-03-19T10_01_17_topleft","78G03",60,48713,1623.6333312,2.0003327999998
28,"cam06_2021-03-19T10_01_17_topleft","78G03",96,49240,1641.1982848,3.19964159999995
29,"cam06_2021-03-19T10_01_17_topleft","78G03",11,49349,1644.8311168,0.366643199999999
30,"cam06_2021-03-19T10_01_17_topleft","78G03",89,49565,1652.0298496,2.96669440000005
31,"cam06_2021-03-19T10_01_17_topleft","78G03",9,49664,1655.3295488,0.299968000000035
32,"cam06_2021-03-19T10_01_17_topleft","78G03",213,50741,1691.2258432,7.09909760000005
33,"cam06_2021-03-19T10_01_17_topleft","78G03",3,50964,1698.65856,0.10015999999996
34,"cam06_2021-03-19T10_01_17_topleft","78G03",62,50975,1699.02528,2.06643200000008
35,"cam06_2021-03-19T10_01_17_topleft","78G03",93,51500,1716.5233536,3.09958400000005
36,"cam06_2021-03-19T10_01_17_topleft","78G03",132,52633,1754.2861952,4.39953919999993
37,"cam06_2021-03-19T10_01_17_topleft","78G03",14,52777,1759.0857856,0.46682880000003
38,"cam06_2021-03-19T10_01_17_topleft","78G03",8,57973,1932.2685568,0.266751999999997
39,"cam06_2021-03-19T10_01_17_topleft","78G03",37,58259,1941.8011136,1.23345919999974
40,"cam06_2021-03-19T10_01_17_topleft","78G03",14,58305,1943.3343232,0.466624000000138
41,"cam06_2021-03-19T10_01_17_topleft","78G03",224,59858,1995.0957568,7.46576639999967
42,"cam06_2021-03-19T10_01_17_topleft","78G03",108,62761,2091.8528512,3.59971840000026
43,"cam06_2021-03-19T10_01_17_topleft","78G03",22,62888,2096.0856448,0.733324799999991
44,"cam06_2021-03-19T10_01_17_topleft","78G03",142,63944,2131.2822784,4.73340159999998
45,"cam06_2021-03-19T10_01_17_topleft","78G03",99,64525,2150.6470912,3.2994176000002
46,"cam06_2021-03-19T10_01_17_topleft","78G03",160,67000,2233.1388416,5.3329920000001
47,"cam06_2021-03-19T10_01_17_topleft","78G03",76,67179,2239.1048064,2.53306879999991
48,"cam06_2021-03-19T10_01_17_topleft","78G03",50,67298,2243.07136,1.66593279999961
49,"cam06_2021-03-19T10_01_17_topleft","78G03",53,67356,2245.0043008,1.7666048000001
50,"cam06_2021-03-19T10_01_17_topleft","78G03",191,69449,2314.764032,6.36620799999992
51,"cam06_2021-03-19T10_01_17_topleft","78G03",56,69651,2321.4968192,1.86602240000002
52,"cam06_2021-03-19T10_01_17_topleft","78G03",3,69724,2323.930304,0.0998144000000138
53,"cam06_2021-03-19T10_01_17_topleft","78G03",184,70953,2364.8924288,6.13246720000006
54,"cam06_2021-03-19T10_01_17_topleft","78G03",95,71579,2385.75712,3.16615679999995
55,"cam06_2021-03-19T10_01_17_topleft","78G03",48,71686,2389.3234432,1.59983359999978
56,"cam06_2021-03-19T10_01_17_topleft","78G03",208,72332,2410.8551552,6.93297919999986
57,"cam06_2021-03-19T10_01_17_topleft","78G03",308,73165,2438.6184832,10.2656512000003
58,"cam06_2021-03-19T10_01_17_topleft","78G03",401,73480,2449.1174528,13.3652864000001
59,"cam06_2021-03-19T10_01_17_topleft","78G03",331,73886,2462.6500608,11.0322304000001
60,"cam06_2021-03-19T10_01_17_topleft","78G03",172,75423,2513.8778624,5.7322879999997
61,"cam06_2021-03-19T10_01_17_topleft","78G03",31,75609,2520.0771712,1.0332800000001
62,"cam06_2021-03-19T10_01_17_topleft","78G03",769,77209,2573.40544,25.6307072
63,"cam06_2021-03-19T10_01_17_topleft","78G03",186,78144,2604.5689216,6.19936000000007
64,"cam06_2021-03-19T10_01_17_topleft","78G03",155,78773,2625.5335168,5.16636159999962
65,"cam06_2021-03-19T10_01_17_topleft","78G03",926,81048,2701.3595392,30.8634368000003
66,"cam06_2021-03-19T10_01_17_topleft","78G03",11,81980,2732.42304,0.366540800000166
67,"cam06_2021-03-19T10_01_17_topleft","78G03",1309,83315,2776.9187072,43.6290559999998
68,"cam06_2021-03-19T10_01_17_topleft","78G03",241,86392,2879.4753408,8.03244799999993
69,"cam06_2021-03-19T10_01_17_topleft","78G03",88,86666,2888.6077568,2.93286399999988
70,"cam06_2021-03-19T10_01_17_topleft","78G03",404,87368,2912.0056704,13.4652031999999
71,"cam06_2021-03-19T10_01_17_topleft","78G03",69,87781,2925.7707904,2.29969919999985
72,"cam06_2021-03-19T10_01_17_topleft","78G03",3209,91510,3050.058688,106.9563264
73,"cam06_2021-03-19T10_01_17_topleft","78G03",7,94729,3157.3482752,0.233331199999611
74,"cam06_2021-03-19T10_01_17_topleft","78G03",539,94964,3165.1809024,17.9650688000002
75,"cam06_2021-03-19T10_01_17_topleft","78G03",454,96283,3209.1430912,15.1319039999999
76,"cam06_2021-03-19T10_01_17_topleft","78G03",242,99214,3306.8336384,8.0659327999997
77,"cam06_2021-03-19T10_01_17_topleft","78G03",638,100153,3338.130944,21.264768
78,"cam06_2021-03-19T10_01_17_topleft","78G03",13,100799,3359.6618368,0.433241600000201
79,"cam06_2021-03-19T10_01_17_topleft","78G03",535,103081,3435.7210624,17.8317440000001
80,"cam06_2021-03-19T10_01_17_topleft","78G03",1127,104818,3493.6155904,37.5628800000004
81,"cam06_2021-03-19T10_01_17_topleft","78G03",104,106796,3559.5425536,3.46655999999985
82,"cam06_2021-03-19T10_01_17_topleft","78G03",1287,107475,3582.1733504,42.8952832
0,"cam06_2021-03-19T10_01_17_topright","78G03",42,3060,102.020736,1.3998848
1,"cam06_2021-03-19T10_01_17_topright","78G03",1,3109,103.6536192,0.0332927999999981
2,"cam06_2021-03-19T10_01_17_topright","78G03",24,3112,103.7537024,0.799910400000016
3,"cam06_2021-03-19T10_01_17_topright","78G03",8,6798,226.6067072,0.266700799999967
4,"cam06_2021-03-19T10_01_17_topright","78G03",106,30797,1026.4924288,3.53361919999998
5,"cam06_2021-03-19T10_01_17_topright","78G03",13,40376,1345.7607552,0.4334080000001
6,"cam06_2021-03-19T10_01_17_topright","78G03",5,40406,1346.7607296,0.166860799999995
7,"cam06_2021-03-19T10_01_17_topright","78G03",7,43403,1446.6507264,0.232601599999953
8,"cam06_2021-03-19T10_01_17_topright","78G03",18,44635,1487.71392,0.599436799999921
9,"cam06_2021-03-19T10_01_17_topright","78G03",66,45802,1526.6101888,2.19996160000005
10,"cam06_2021-03-19T10_01_17_topright","78G03",2,53139,1771.15136,0.0667263999998795
11,"cam06_2021-03-19T10_01_17_topright","78G03",61,53149,1771.4845824,2.03313920000005
12,"cam06_2021-03-19T10_01_17_topright","78G03",13,58344,1944.6345856,0.433062400000381
13,"cam06_2021-03-19T10_01_17_topright","78G03",73,60898,2029.7590528,2.43347200000017
14,"cam06_2021-03-19T10_01_17_topright","78G03",641,62691,2089.5195904,21.3644159999999
15,"cam06_2021-03-19T10_01_17_topright","78G03",22,63338,2111.0842624,0.733542399999806
16,"cam06_2021-03-19T10_01_17_topright","78G03",16,63367,2112.0511104,0.533196800000042
17,"cam06_2021-03-19T10_01_17_topright","78G03",28,63390,2112.8173696,0.933375999999953
18,"cam06_2021-03-19T10_01_17_topright","78G03",1,63425,2113.9839104,0.0332416000001103
19,"cam06_2021-03-19T10_01_17_topright","78G03",16,76147,2538.008768,0.533056000000216
20,"cam06_2021-03-19T10_01_17_topright","78G03",45,76204,2539.908672,1.49963519999983
21,"cam06_2021-03-19T10_01_17_topright","78G03",30,76499,2549.7409408,0.999987199999851
22,"cam06_2021-03-19T10_01_17_topright","78G03",120,96776,3225.5749632,3.9996415999999
23,"cam06_2021-03-19T10_01_17_topright","78G03",132,98095,3269.5373056,4.39952640000001
24,"cam06_2021-03-19T10_01_17_topright","78G03",230,105824,3527.1454848,7.66594560000021
0,"cam06_2021-03-19T10_01_17_bottomleft","78G03",336,39894,1329.695488,11.1984896000001
1,"cam06_2021-03-19T10_01_17_bottomleft","78G03",225,40243,1341.327872,7.49841919999994
2,"cam06_2021-03-19T10_01_17_bottomleft","78G03",27,40472,1348.9606144,0.900057599999855
3,"cam06_2021-03-19T10_01_17_bottomleft","78G03",38,40503,1349.993664,1.26647040000012
4,"cam06_2021-03-19T10_01_17_bottomleft","78G03",41,40549,1351.526784,1.36719360000006
5,"cam06_2021-03-19T10_01_17_bottomleft","78G03",412,49704,1656.662784,13.7319296000001
6,"cam06_2021-03-19T10_01_17_bottomleft","78G03",1026,50122,1670.5946112,34.1964544
7,"cam06_2021-03-19T10_01_17_bottomleft","78G03",216,54260,1808.5142016,7.19950080000012
8,"cam06_2021-03-19T10_01_17_bottomleft","78G03",445,61540,2051.1569024,14.8319871999997
9,"cam06_2021-03-19T10_01_17_bottomleft","78G03",4,62256,2075.0210944,0.133414399999765
10,"cam06_2021-03-19T10_01_17_bottomleft","78G03",1,62262,2075.2210688,0.0332415999996556
11,"cam06_2021-03-19T10_01_17_bottomleft","78G03",657,62277,2075.7210112,21.8980224000002
12,"cam06_2021-03-19T10_01_17_bottomleft","78G03",736,65416,2180.3442816,24.5307008
13,"cam06_2021-03-19T10_01_17_bottomleft","78G03",315,66158,2205.0749056,10.4988928000002
14,"cam06_2021-03-19T10_01_17_bottomleft","78G03",1,69025,2300.6320768,0.0330367999999908
15,"cam06_2021-03-19T10_01_17_bottomleft","78G03",27,69030,2300.7988096,0.899686400000064
16,"cam06_2021-03-19T10_01_17_bottomleft","78G03",54,69065,2301.9653376,1.79978239999991
17,"cam06_2021-03-19T10_01_17_bottomleft","78G03",15,69130,2304.1316608,0.500006400000075
18,"cam06_2021-03-19T10_01_17_bottomleft","78G03",251,70656,2354.9937408,8.3659647999998
19,"cam06_2021-03-19T10_01_17_bottomleft","78G03",39,70918,2363.725952,1.29982719999998
20,"cam06_2021-03-19T10_01_17_bottomleft","78G03",251,73113,2436.8853248,8.36605439999994
21,"cam06_2021-03-19T10_01_17_bottomleft","78G03",347,77302,2576.505088,11.5662208000003
22,"cam06_2021-03-19T10_01_17_bottomleft","78G03",416,77658,2588.370496,13.8653824000003
23,"cam06_2021-03-19T10_01_17_bottomleft","78G03",2,78479,2615.7344896,0.0666624000000411
24,"cam06_2021-03-19T10_01_17_bottomleft","78G03",860,81236,2707.6254208,28.6638079999998
25,"cam06_2021-03-19T10_01_17_bottomleft","78G03",5,82101,2736.4559104,0.166630400000031
26,"cam06_2021-03-19T10_01_17_bottomleft","78G03",1250,84012,2800.1498752,41.6626176
27,"cam06_2021-03-19T10_01_17_bottomleft","78G03",248,85277,2842.3123328,8.26584320000029
28,"cam06_2021-03-19T10_01_17_bottomleft","78G03",635,88389,2946.0355584,21.1643903999998
29,"cam06_2021-03-19T10_01_17_bottomleft","78G03",245,89223,2973.8328064,8.16543999999976
30,"cam06_2021-03-19T10_01_17_bottomleft","78G03",1808,91293,3042.8264064,60.2609407999998
31,"cam06_2021-03-19T10_01_17_bottomleft","78G03",256,93108,3103.3201664,8.53274879999981
32,"cam06_2021-03-19T10_01_17_bottomleft","78G03",560,96381,3212.4096512,18.6649471999999
33,"cam06_2021-03-19T10_01_17_bottomleft","78G03",458,97295,3242.8732544,15.2653568000001
34,"cam06_2021-03-19T10_01_17_bottomleft","78G03",99,97758,3258.3050496,3.30019840000023
35,"cam06_2021-03-19T10_01_17_bottomleft","78G03",527,98038,3267.6375552,17.5649023999999
36,"cam06_2021-03-19T10_01_17_bottomleft","78G03",78,98580,3285.7024256,2.59980799999994
37,"cam06_2021-03-19T10_01_17_bottomleft","78G03",45,100065,3335.1975296,1.49996800000008
38,"cam06_2021-03-19T10_01_17_bottomleft","78G03",493,100143,3337.7973248,16.4314112000002
39,"cam06_2021-03-19T10_01_17_bottomleft","78G03",207,100837,3360.9284608,6.89964800000007
40,"cam06_2021-03-19T10_01_17_bottomleft","78G03",227,101531,3384.05952,7.56636160000017
41,"cam06_2021-03-19T10_01_17_bottomleft","78G03",171,102585,3419.1898112,5.69973759999993
42,"cam06_2021-03-19T10_01_17_bottomleft","78G03",35,102762,3425.0887808,1.16655360000004
43,"cam06_2021-03-19T10_01_17_bottomleft","78G03",150,102810,3426.6889728,4.99978239999973
44,"cam06_2021-03-19T10_01_17_bottomleft","78G03",586,105873,3528.7787776,19.5316736000004
45,"cam06_2021-03-19T10_01_17_bottomleft","78G03",3,108942,3631.06816,0.099993600000289
0,"cam06_2021-03-19T10_01_17_bottomright","78G03",2,47623,1587.3041024,0.0662528000000293
1,"cam06_2021-03-19T10_01_17_bottomright","78G03",2,47808,1593.4692224,0.0666239999998197
2,"cam06_2021-03-19T10_01_17_bottomright","78G03",19,47966,1598.7364864,0.632870400000002
3,"cam06_2021-03-19T10_01_17_bottomright","78G03",189,53448,1781.4502656,6.29936640000005
4,"cam06_2021-03-19T10_01_17_bottomright","78G03",112,54396,1813.0472576,3.73336319999999
5,"cam06_2021-03-19T10_01_17_bottomright","78G03",173,56063,1868.608384,5.76618239999994
6,"cam06_2021-03-19T10_01_17_bottomright","78G03",4,57713,1923.6028032,0.133260800000016
7,"cam06_2021-03-19T10_01_17_bottomright","78G03",112,57726,1924.0361856,3.73286400000006
8,"cam06_2021-03-19T10_01_17_bottomright","78G03",126,60921,2030.5255296,4.1995007999999
9,"cam06_2021-03-19T10_01_17_bottomright","78G03",8,61054,2034.9584384,0.266649600000164
10,"cam06_2021-03-19T10_01_17_bottomright","78G03",51,61482,2049.223616,1.69990400000006
11,"cam06_2021-03-19T10_01_17_bottomright","78G03",155,67051,2234.8385536,5.16622079999979
12,"cam06_2021-03-19T10_01_17_bottomright","78G03",358,77770,2592.103488,11.9323008000001
13,"cam06_2021-03-19T10_01_17_bottomright","78G03",11,78141,2604.4690048,0.366451200000029
14,"cam06_2021-03-19T10_01_17_bottomright","78G03",217,91254,3041.5262208,7.23276799999985
15,"cam06_2021-03-19T10_01_17_bottomright","78G03",115,94910,3163.3809664,3.83322880000014
16,"cam06_2021-03-19T10_01_17_bottomright","78G03",790,97728,3257.3054848,26.3307136000003
0,"cam07_2021-03-19T11_27_13_topleft","78G03",255,7578,254.869696,8.49944319999997
1,"cam07_2021-03-19T11_27_13_topleft","78G03",27,7838,263.5351552,0.900966400000016
2,"cam07_2021-03-19T11_27_13_topleft","78G03",125,9052,304.1399936,4.18826239999999
3,"cam07_2021-03-19T11_27_13_topleft","78G03",23,9184,308.5646976,0.765721600000006
4,"cam07_2021-03-19T11_27_13_topleft","78G03",37,9302,312.4971776,1.23306239999999
5,"cam07_2021-03-19T11_27_13_topleft","78G03",48,11700,392.7904384,1.64407039999998
6,"cam07_2021-03-19T11_27_13_topleft","78G03",65,15164,508.3867392,2.15717119999999
7,"cam07_2021-03-19T11_27_13_topleft","78G03",89,17263,578.4032128,2.97172480000006
8,"cam07_2021-03-19T11_27_13_topleft","78G03",182,19313,646.8645632,6.06506239999999
9,"cam07_2021-03-19T11_27_13_topleft","78G03",96,28721,960.9348608,3.20198400000004
10,"cam07_2021-03-19T11_27_13_topleft","78G03",116,34872,1166.2206592,3.86077439999985
11,"cam07_2021-03-19T11_27_13_topleft","78G03",165,41787,1396.925952,5.53278720000003
12,"cam07_2021-03-19T11_27_13_topleft","78G03",122,42586,1423.6570624,4.06640640000001
13,"cam07_2021-03-19T11_27_13_topleft","78G03",50,42812,1431.1894016,1.66693120000014
14,"cam07_2021-03-19T11_27_13_topleft","78G03",140,48284,1613.8389888,4.69968640000002
15,"cam07_2021-03-19T11_27_13_topleft","78G03",67,48977,1636.9700992,2.26629119999984
16,"cam07_2021-03-19T11_27_13_topleft","78G03",130,55485,1854.0830976,4.33262080000009
17,"cam07_2021-03-19T11_27_13_topleft","78G03",65,56241,1879.2806656,2.16688639999984
18,"cam07_2021-03-19T11_27_13_topleft","78G03",142,61431,2052.497664,4.73409279999987
19,"cam07_2021-03-19T11_27_13_topleft","78G03",211,70102,2341.9058944,7.02860800000008
20,"cam07_2021-03-19T11_27_13_topleft","78G03",133,72576,2424.4304896,4.43639040000016
21,"cam07_2021-03-19T11_27_13_topleft","78G03",410,82692,2761.8320128,13.7335808000003
22,"cam07_2021-03-19T11_27_13_topleft","78G03",5,88784,2964.979008,0.165862399999696
23,"cam07_2021-03-19T11_27_13_topleft","78G03",135,97126,3243.2863744,4.49996799999963
24,"cam07_2021-03-19T11_27_13_topleft","78G03",4,108718,3629.9841024,0.133363200000076
0,"cam07_2021-03-19T11_27_13_topright","78G03",703,16884,565.771072,23.4975488
1,"cam07_2021-03-19T11_27_13_topright","78G03",83,46025,1538.4476544,2.76515840000002
2,"cam07_2021-03-19T11_27_13_topright","78G03",15,46121,1541.6458112,0.50012159999983
3,"cam07_2021-03-19T11_27_13_topright","78G03",56,50105,1674.6332416,1.86658560000001
4,"cam07_2021-03-19T11_27_13_topright","78G03",19,50165,1676.6332288,0.632499200000211
5,"cam07_2021-03-19T11_27_13_topright","78G03",81,60342,2016.1689728,2.69895680000036
6,"cam07_2021-03-19T11_27_13_topright","78G03",11,60449,2019.7344128,0.366566400000011
7,"cam07_2021-03-19T11_27_13_topright","78G03",38,61203,2044.901632,1.26530560000037
8,"cam07_2021-03-19T11_27_13_topright","78G03",3,61260,2046.8040704,0.0994431999997687
9,"cam07_2021-03-19T11_27_13_topright","78G03",125,62056,2073.3645696,4.19961599999988
10,"cam07_2021-03-19T11_27_13_topright","78G03",41,62189,2077.8287488,1.36656640000001
11,"cam07_2021-03-19T11_27_13_topright","78G03",42,63210,2111.8944256,1.42471680000017
12,"cam07_2021-03-19T11_27_13_topright","78G03",15,63260,2113.57088,0.487449600000218
13,"cam07_2021-03-19T11_27_13_topright","78G03",3,67548,2256.7126656,0.0982656000001044
14,"cam07_2021-03-19T11_27_13_topright","78G03",31,67565,2257.2798848,1.03239679999979
15,"cam07_2021-03-19T11_27_13_topright","78G03",114,72551,2423.5974272,3.79912960000001
16,"cam07_2021-03-19T11_27_13_topright","78G03",10,72675,2427.7293056,0.332646400000158
17,"cam07_2021-03-19T11_27_13_topright","78G03",200,79460,2654.0414848,6.69917439999972
18,"cam07_2021-03-19T11_27_13_topright","78G03",10,79665,2660.9074304,0.336998400000084
19,"cam07_2021-03-19T11_27_13_topright","78G03",2,79688,2661.674176,0.066828799999712
20,"cam07_2021-03-19T11_27_13_topright","78G03",30,80771,2697.8041344,1.00179200000002
21,"cam07_2021-03-19T11_27_13_topright","78G03",158,92722,3096.4098816,5.2573183999998
22,"cam07_2021-03-19T11_27_13_topright","78G03",29,98571,3291.5151104,1.00010240000029
0,"cam07_2021-03-19T11_27_13_bottomright","78G03",134,13703,459.6553728,4.46188799999993
1,"cam07_2021-03-19T11_27_13_bottomright","78G03",73,14167,475.11328,2.43161599999996
2,"cam07_2021-03-19T11_27_13_bottomright","78G03",94,14945,501.0790912,3.1314304
3,"cam07_2021-03-19T11_27_13_bottomright","78G03",97,15639,524.2084352,3.23507199999995
4,"cam07_2021-03-19T11_27_13_bottomright","78G03",144,17947,601.269952,4.79747840000005
5,"cam07_2021-03-19T11_27_13_bottomright","78G03",10,18104,606.5004672,0.333823999999936
6,"cam07_2021-03-19T11_27_13_bottomright","78G03",170,18759,628.3321216,5.69954559999996
7,"cam07_2021-03-19T11_27_13_bottomright","78G03",7,18947,634.631424,0.233715200000006
8,"cam07_2021-03-19T11_27_13_bottomright","78G03",5,20485,685.9595392,0.166438399999947
9,"cam07_2021-03-19T11_27_13_bottomright","78G03",47,20508,686.7261184,1.56656640000006
10,"cam07_2021-03-19T11_27_13_bottomright","78G03",22,20559,688.426048,0.766719999999964
11,"cam07_2021-03-19T11_27_13_bottomright","78G03",7,23393,783.0209408,0.23105279999993
12,"cam07_2021-03-19T11_27_13_bottomright","78G03",11,36151,1208.9773056,0.366886399999885
13,"cam07_2021-03-19T11_27_13_bottomright","78G03",146,42592,1423.8569984,4.86543359999996
14,"cam07_2021-03-19T11_27_13_bottomright","78G03",45,42747,1429.0230144,1.4985216
15,"cam07_2021-03-19T11_27_13_bottomright","78G03",134,48562,1623.138048,4.46832640000002
16,"cam07_2021-03-19T11_27_13_bottomright","78G03",18,48706,1627.9376384,0.599961599999915
17,"cam07_2021-03-19T11_27_13_bottomright","78G03",39,48820,1631.7385856,1.29759999999987
18,"cam07_2021-03-19T11_27_13_bottomright","78G03",217,52436,1752.3925376,7.23311360000002
