"spot","parameter","id","experiment","type","condition","value"
"yeast","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.59186046511628
"yeast","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",0.712582781456954
"yeast","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.07263157894737
"yeast","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",0.793170731707317
"yeast","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",0.713181818181818
"yeast","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.61093333333333
"yeast","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.15323529411765
"yeast","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",0.856428571428571
"yeast","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",0.940851063829787
"yeast","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.04341614906832
"yeast","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",0.679649122807018
"yeast","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.53889705882353
"yeast","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",0.901803278688525
"yeast","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.25322916666667
"yeast","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.03895833333333
"yeast","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.14848780487805
"yeast","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.47409836065574
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.16428571428571
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",0.637
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.44333333333333
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.45454545454545
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",0.956428571428571
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",0.94375
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.01
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.12333333333333
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",0.84875
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",0.38
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.1344
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.29933333333333
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.01105263157895
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.58963636363636
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",0.623333333333333
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.40573170731707
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.23898550724638
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",0.871842105263158
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",0.970769230769231
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",0.95125
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.56767857142857
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",1.16333333333333
"sucrose","FeedingBurstsDurations","FB_duration_mean","2021-01_set2_TrpA1_2","TrpA1","77C10",0.99
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",136.91
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",13.79
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",8.64
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",70.09
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",74.14
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",0
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",68.45
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",107.6
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",81.52
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",0
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",32.52
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",47.07
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",120.82
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",78.42
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",95.92
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",44.22
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",335.98
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",77.48
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",418.58
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",55.01
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",120.31
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",398.96
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",235.44
"yeast","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",89.92
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",8.15
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",6.37
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",8.66
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",32
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",13.39
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",15.1
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",19.19
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",3.37
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",6.79
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",0.38
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",56.72
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",38.98
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",0
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",19.21
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",87.43
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",3.74
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",115.27
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",85.49
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",33.13
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",12.62
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",30.44
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",87.79
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",27.92
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","2021-01_set2_TrpA1_2","TrpA1","77C10",0.99
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",33.4472413793103
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",43.9225
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",383.46375
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",56.4464516129032
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",41.18475
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",64.7580952380952
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",17.9429333333333
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",24.1733333333333
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",45.341
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",42.4035384615385
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",21.3671621621622
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",49.1258208955224
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",23.245045045045
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",18.8102173913043
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",8.17040498442368
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",30.5252212389381
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",10.6677121771218
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",42.9021666666667
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",25.0896842105263
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",7.5378590078329
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",15.768137254902
"yeast","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",37.5961666666667
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",233.161666666667
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",80.3911111111111
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",303.722
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",86.0466666666667
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",139.682307692308
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",208.282666666667
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",131.723333333333
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",739.175
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",265.85
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",33.410612244898
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",88.3824137931034
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",155.110555555556
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",36.0518518518519
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",71.418
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",18.7193827160494
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",33.6076470588235
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",85.1443243243243
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",294.909166666667
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",85.6667741935484
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",51.904
"sucrose","FeedingBurstIBI","FB_IBI","2021-01_set2_TrpA1_2","TrpA1","77C10",118.573913043478
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",232
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",10
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",678
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",108
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",13
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",1430
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",1367
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",160
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",653
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",446
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",3441
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",14
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",1175
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",48
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",45
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",1070
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",565
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",1303
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",1977
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",1567
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",21
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",64
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",531
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",1536
"yeast","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",2128
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",122
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",390
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",5
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",275
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",9
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",105
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",6
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",14
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",574
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",412
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",299
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",41
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",68
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",46
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",302
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",197
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",1008
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",222
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",490
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",176
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",548
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",436
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",130
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",314
"sucrose","NumberOfSips","sips_n","2021-01_set2_TrpA1_2","TrpA1","49E02",257
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",7.57692307692308
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",4
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",3.05882352941176
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",12.6666666666667
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",3
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",8.84166666666667
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",13.7792207792208
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",4.88
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",17.6666666666667
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",7.73076923076923
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",6.3609022556391
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",8.1743119266055
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",3.5
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",6.25
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",6.66386554621849
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",6.36666666666667
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",7.29838709677419
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",6.22929936305732
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",4.93023255813953
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",3.33333333333333
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",8
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",5.82539682539683
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",10.8076923076923
"yeast","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",15.808
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",6.38461538461539
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",8.11111111111111
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",8.52
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",10.5714285714286
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",3
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",8.078125
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",7.20833333333333
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",10.7619047619048
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",4
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",6.71428571428571
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",3
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",9.81481481481481
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",4.8
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",7.59405940594059
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",7.54166666666667
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",9.5
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",6.1304347826087
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",4.6304347826087
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",8.36170212765957
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",10.0833333333333
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",6.24390243902439
"sucrose","FeedingBurst.nSips","sips_per_burst","2021-01_set2_TrpA1_2","TrpA1","49E02",8.11111111111111
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",12
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",2
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",6
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",8
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",4
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",102
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",50
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",15
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",10
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",16
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",32
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",4
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",47
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",8
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",8
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",14
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",54
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",37
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",19
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",40
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",5
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",3
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",9
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",35
"yeast","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",23
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",10
"sucrose","ActivityBoutNumber","AB_n","2021-01_set2_TrpA1_2","TrpA1","49E02",51
