"spot","parameter","id","experiment","type","condition","value"
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",2.315330634278
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",1.16612113402062
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",2.09229483282675
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",1.33800668151448
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",1.22916786226686
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",2.23184421534937
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",2.75490384615385
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",1.90179104477612
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",1.82226530612245
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",2.70583959899749
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",2.30604615384615
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",1.56375
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",1.672
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",2.46
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",0.988571428571429
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",2.026
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",1.26
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",4.66
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",3.12333333333333
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",1.86387096774194
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",1.7152380952381
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",1.765
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",0.965
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",1.4359375
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",2.65666666666667
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",0.523333333333333
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",1.81666666666667
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",1.24
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",2.1937037037037
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",0.841875
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",3.71535714285714
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_10dS",1.26083333333333
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",1199.37
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",0
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",1148.55
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",217.75
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",926.88
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",1466.69
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",720.32
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",1038.2
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",1262.99
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",2673.31
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",1101.11
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",1146
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",1715.66
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",904.91
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",1376.73
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",1201.53
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",856.73
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",1948.4
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",1719.06
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",764.52
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",892.91
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",1079.63
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",1498.93
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",12.51
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",8.36
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",31.98
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",13.84
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",10.13
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",0
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",13.86
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",0
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",4.66
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",9.37
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",57.78
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",72.04
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",7.06
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",1.93
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",45.95
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",7.97
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",1.57
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",5.45
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",9.92
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",59.23
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",13.47
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",104.03
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_10dS",15.13
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",2.08594736842105
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",2.79296526054591
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",25.0404273504274
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",4.66336996336996
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",2.56661616161616
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",4.37010802469136
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",2.96276393831554
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",2.44795383001049
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",1.38587087087087
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",4.56545454545455
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",2.85787056367432
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",1.99031081081081
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",3.46868387096774
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",2.98146118721461
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",2.55402452619844
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",2.81331896551724
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",1.67442660550459
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",2.90243980738363
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",4.71279301745636
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",5.52509202453988
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",4.73175879396985
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",2.84409861325116
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",369.05
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",2.355
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",279.183333333333
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",162.227692307692
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",0.82
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",141.498
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",617.125
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",101.175333333333
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",66.57
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",69.8166666666667
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",0.53
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",97.7464516129032
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",270.945
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",178.525
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",537.72
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",258.888571428571
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",131.994615384615
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",126.178
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",124.061481481481
"sucrose","FeedingBurstIBI","FB_IBI","57C10","normal","mated_10dS",193.904545454545
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",516
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",713
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",1039
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",526
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",422
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",2532
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",720
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",1393
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",774
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",770
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",935
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",2061
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",613
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",806
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",1066
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",304
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",791
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",2557
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",631
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",221
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",220
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",196
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",756
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",556
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",2516
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",220
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",107
"yeast","NumberOfSips","sips_n","57C10","normal","mated_ff",2161
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",720
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",506
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",708
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",556
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",212
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",882
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",273
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",254
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",364
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",412
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",32
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",402
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",488
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",520
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",482
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",418
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",631
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",561
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",510
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",307
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",824
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",521
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",557
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",228
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",408
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",424
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",359
"sucrose","NumberOfSips","sips_n","57C10","normal","mated_ff",1230
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",7.16071428571429
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",5.73118279569892
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",12.6233766233766
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",7.15625
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",4.93650793650794
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",7.31818181818182
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",6.30864197530864
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",7.98571428571429
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",6.54081632653061
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",7.88461538461539
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",11.3380281690141
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",6.64935064935065
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",9.11627906976744
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",3.26666666666667
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",7.07086614173228
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",8.48484848484848
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",9.51948051948052
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",6.22962962962963
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",5.69047619047619
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",10.7777777777778
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",5.85714285714286
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",6.08
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",20.2285714285714
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",6.40540540540541
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",3.38157894736842
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",8.52173913043478
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",5.05882352941176
"yeast","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",12.3626373626374
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",8.28571428571429
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",5.8
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",7.33333333333333
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",6.32857142857143
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",5.86206896551724
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",6.2
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",7.12903225806452
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",5.48571428571429
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",7.07317073170732
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",6.12962962962963
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",3.66666666666667
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",7.34883720930233
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",7.43859649122807
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",6.92727272727273
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",9
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",7.13725490196078
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",8.31884057971014
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",6.19736842105263
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",8.37037037037037
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",6.57894736842105
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",7.44329896907217
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",7.39344262295082
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",10.6888888888889
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",8.36363636363636
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",6.0377358490566
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",8.53333333333333
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",7.41025641025641
"sucrose","FeedingBurst.nSips","sips_per_burst","57C10","normal","mated_ff",8.584
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",40
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",38
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",26
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",29
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",38
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",323
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",33
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",46
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",43
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",34
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",47
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",108
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",32
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",17
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",45
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",8
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",18
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",72
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",50
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",12
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",11
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",15
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",12
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",24
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",38
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",11
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",12
"yeast","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",23
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",23
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",36
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",31
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",39
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",14
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",65
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",24
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",13
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",26
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",35
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",4
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",24
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",22
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",25
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",30
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",19
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",29
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",49
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",30
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",20
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",35
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",27
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",30
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",18
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",38
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",29
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",20
"sucrose","ActivityBoutNumber","AB_n","57C10","normal","mated_ff",47
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",3.96275
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",5.44894736842105
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",10.0596153846154
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",5.49413793103448
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",3.92657894736842
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",1.45975232198142
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",6.08969696969697
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",8.24130434782609
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",5.47790697674419
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",6.73147058823529
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",5.43744680851064
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",5.0925
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",4.0803125
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",7.56705882352941
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",6.00511111111111
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",8.605
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",10.4794444444444
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",11.2877777777778
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",4.2708
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",5.8475
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",5.58
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",4.09533333333333
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",16.5466666666667
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",6.89791666666667
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",4.74447368421053
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",6.05363636363636
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",3.20416666666667
"yeast","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",14.88
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",8.74826086956522
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",4.63555555555556
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",7.3658064516129
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",5.32897435897436
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",5.05357142857143
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",5.25892307692308
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",4.32708333333333
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",7.22153846153846
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",4.83884615384615
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",4.49914285714286
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",3.325
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",5.43166666666667
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",6.63136363636364
